Code,ID
2ndHigh8HrO3Sea,3370
3rdHigh8HrO3Sea,3371
4thHigh8HrO33YrAvgSea,3374
High4,3372
5thHigh8HrO3Sea,3373
1stHigh8HrO3Sea,3369
