Code,ID
sc_Area_TCf,3212
ECf,3218
sc_AgFire_TCf,3209
sc_Fire_TCf,3208
sc_Mobile_TCf,3210
sc_Oil_TCf,3213
OCf,3219
sc_Other_TCf,3215
sc_Point_TCf,3214
sim_TCf,3216
TCf,3217
sc_Veg_TCf,3211
