SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
6,SHEN1,Shenandoah NP,US,VA,511139000,38.52,-78.43,1079,03/02/88,11/28/18
25544,SHMI1,Shamrock Mine,US,CO,080679000,37.3,-107.48,2351,08/01/04,11/28/18
11,SHRO1,Shining Rock Wilderness,US,NC,370870035,35.39,-82.77,1617,06/01/94,11/28/18
45,SIAN1,Sierra Ancha,US,AZ,040078100,34.09,-110.94,1600,02/09/00,12/03/17
143,SIKE1,Sikes,US,LA,221279000,32.06,-92.44,45,03/02/01,12/31/10
105,SIME1,Simeonof,US,AK,020130002,55.33,-160.51,57,09/13/01,11/28/18
21,SIPS1,Sipsey Wilderness,US,AL,010799000,34.34,-87.34,286,03/04/92,11/28/18
80,SNPA1,Snoqualmie Pass,US,WA,530370004,47.42,-121.43,1049,06/02/93,11/28/18
186,SOLA1,South Lake Tahoe,US,CA,060170008,38.93,-119.97,1900,03/01/89,12/29/99
135,SPOK1,Spokane Res.,US,WA,530630051,47.9,-117.86,552,07/12/01,06/30/05
76,STAR1,Starkey,US,OR,410610010,45.22,-118.51,1259,03/15/00,11/28/18
94971,STIL1,Stilwell,US,OK,400719010,35.75,-94.67,300,04/23/10,11/28/18
187,STPE1,Storm Peak,US,CO,081079000,40.45,-106.74,3220,12/01/93,12/29/99
71,SULA1,Sula Peak,US,MT,300819000,45.86,-114,1896,06/01/94,11/28/18
14,SWAN1,Swanquarter,US,NC,370959000,35.45,-76.21,-4,06/10/00,11/28/18
14,SWANX,Swanquarter (#2),US,NC,370959000,35.45,-76.21,-4,09/03/04,11/28/18
47,SYCA1,Sycamore Canyon,US,AZ,040058103,35.14,-111.97,2046,09/04/91,10/30/15
100880,SYCA2,Sycamore Canyon,US,AZ, ,35.16,-111.98,2046,10/24/15,11/28/18
155,TALL1,Tallgrass,US,KS,200170001,38.43,-96.56,390,09/02/02,11/28/18
164,THBA1,Thunder Basin,US,WY,560050123,44.66,-105.29,1195,06/01/02,11/28/18
61,THRO1,Theodore Roosevelt,US,ND,380070002,46.89,-103.38,853,12/15/99,11/28/18
84,THSI1,Three Sisters Wilderness,US,OR,410390070,44.29,-122.04,885,06/02/93,11/28/18
44,TONT1,Tonto NM,US,AZ,040070010,33.65,-111.11,775,03/02/88,11/28/18
101476,TOOL1,Toolik Lake Field Station,US,AK,021859000,68.63,-149.61,740,11/13/18,11/28/18
112,TRCR1,Trapper Creek,US,AK,021700011,62.32,-150.32,155,09/13/01,11/28/18
112,TRCRX,Trapper Creek (#2),US,AK,021700011,62.32,-150.32,155,06/02/04,06/24/13
104,TRIN1,Trinity,US,CA,061059000,40.79,-122.8,1014,10/18/00,11/28/18
103,TUXE1,Tuxedni,US,AK,021220009,59.99,-152.67,15,12/03/01,01/12/15
64,ULBE1,UL Bend,US,MT,300279000,47.58,-108.72,891,01/26/00,11/28/18
27,UPBU1,Upper Buffalo Wilderness,US,AR,051019000,35.83,-93.2,723,12/04/91,11/28/18
106,VIIS1,Virgin Islands NP,US,VI,780209000,18.34,-64.8,51,09/01/90,11/27/17
149,VILA1,Viking Lake,US,IA,191370002,40.97,-95.05,371,05/08/02,11/28/18
24,VOYA1,Voyageurs NP #1,US,MN,271379001,48.41,-92.83,426,03/02/88,12/29/99
188,VOYA2,Voyageurs NP #2,US,MN,271379000,48.41,-92.83,429,03/02/88,11/28/18
521,WARI1,Walker River Paiute Tribe,US,NV,320219000,38.95,-118.81,1250,06/02/03,10/31/05
120,WASH1,Washington D.C.,US,DC,110010042,38.88,-77.03,15,03/02/88,06/08/15
55,WEMI1,Weminuche Wilderness,US,CO,081119000,37.66,-107.8,2750,03/02/88,11/28/18
37,WHIT1,White Mountain,US,NM,350279000,33.47,-105.53,2064,12/03/01,11/28/18
79,WHPA1,White Pass,US,WA,530410007,46.62,-121.39,1827,02/16/00,11/28/18
35,WHPE1,Wheeler Peak,US,NM,350559000,36.59,-105.45,3366,08/16/00,11/28/18
56,WHRI1,White River NF,US,CO,080979000,39.15,-106.82,3414,06/02/93,11/28/18
60,WICA1,Wind Cave,US,SD,460330132,43.56,-103.48,1296,12/15/99,11/28/18
60,WICAX,Wind Cave (#2),US,SD,460330132,43.56,-103.48,1296,09/03/04,11/28/18
30,WIMO1,Wichita Mountains,US,OK,400319000,34.73,-98.71,509,03/02/01,11/28/18
59990,WRIG1,Wrightwood,US,CA, ,34.38,-117.69,2106,10/01/09,10/15/12
66,YELL1,Yellowstone NP 1,US,WY,560399001,44.57,-110.4,2442,03/09/88,12/29/99
189,YELL2,Yellowstone NP 2,US,WY,560399000,44.57,-110.4,2425,03/02/88,11/28/18
96,YOSE1,Yosemite NP,US,CA,060430003,37.71,-119.71,1603,03/02/88,11/28/18
96,YOSEX,Yosemite NP (#2),US,CA,060430003,37.71,-119.71,1603,08/01/15,11/28/18
98215,YOSEX,Yosemite NP (#2),US,CA, ,37.71,-119.71,1603,11/02/12,07/29/15
513,ZICA1,Zion Canyon,US,UT,490530130,37.2,-113.15,1215,12/01/02,11/28/18
51,ZION1,Zion,US,UT,490539000,37.46,-113.22,1545,03/25/00,08/22/04
