Code,ID
Al2O3,2528
CaO,2531
Fe2O3,2533
FRM_Mass,2508
FRM_Mass_non-Blank,2509
FRM_NH4,2512
FRM_NO3,2511
FRM_SO4,2510
K2O,2530
PCM1_Mass,2513
PCM1_NH4,2518
PCM1_NO3,2515
PCM1_SO4,2514
PCM1_TEF_NH4,2519
PCM1_TEF_NO3,2517
PCM1_VOL_NH4,2520
PCM1_VOL_NO3,2516
PCM2_CL,2525
PCM2_NH4,2524
PCM2_NO3,2523
PCM2_SO4,2522
PCM3_EC,2526
PCM3_OC,2527
PM25_MajorMetalOxides,2521
SiO2,2529
TiO2,2532
