SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
25220,MD15,Smith Island,US,MD, ,37.99,-76.03,2,01/01/04,01/01/15
25519,MD18,Assateague Island National Seashore-Woodcock,US,MD, ,38.25,-75.15,2,01/01/00,01/01/15
25219,MD99,Beltsville,US,MD, ,39.03,-76.82,46,01/01/04,01/01/15
25394,ME00,Caribou,US,ME, ,46.87,-68.01,191,01/01/80,01/01/15
25485,ME02,Bridgton,US,ME, ,44.11,-70.73,222,01/01/80,01/01/15
25527,ME04,Carrabassett Valley,US,ME, ,45.09,-70.22,270,01/01/02,01/01/15
25406,ME08,Gilead,US,ME, ,44.4,-71.01,212,01/01/99,01/01/15
25223,ME09,Greenville Station,US,ME, ,45.49,-69.66,322,01/01/79,01/01/15
98714,ME94,Indian Township,US,ME, ,45.24,-67.63,101,01/01/13,01/01/15
25275,ME95,Wolapomomqot Ciw Wocuk,US,ME, ,45.35,-68,258,01/01/02,01/01/06
25496,ME96,Casco Bay-Wolfe’s Neck Farm,US,ME, ,43.83,-70.06,15,01/01/98,01/01/15
25222,ME97,Presque Isle,US,ME, ,46.65,-68.01,186,01/01/84,01/01/88
25393,ME98,Acadia National Park-McFarland Hill,US,ME, ,44.37,-68.26,129,01/01/81,01/01/15
25392,ME99,Acadia National Park-Paradise Hill,US,ME, ,44.41,-68.25,37,01/01/80,01/01/81
25482,MI09,Douglas Lake,US,MI, ,45.56,-84.68,238,01/01/79,01/01/15
25229,MI22,Houghton,US,MI, ,47.23,-88.63,193,01/01/80,01/01/83
25231,MI25,Isle Royale National Park-Windigo,US,MI, ,47.92,-89.15,216,01/01/80,01/01/84
25486,MI26,Kellogg Biological Station,US,MI, ,42.41,-85.39,288,01/01/79,01/01/15
25270,MI29,Peshawbestown,US,MI, ,45.03,-85.63,229,01/01/02,01/01/08
25522,MI48,Seney National Wildlife Refuge-Headquarters,US,MI, ,46.29,-85.95,216,01/01/00,01/01/15
25503,MI51,Unionville,US,MI, ,43.61,-83.36,201,01/01/99,01/01/15
25504,MI52,Ann Arbor,US,MI, ,42.42,-83.9,267,01/01/99,01/01/15
25233,MI53,Wellston,US,MI, ,44.22,-85.82,292,01/01/78,01/01/15
25232,MI97,Isle Royale National Park-Wallace Lake,US,MI, ,48.06,-88.63,201,01/01/85,01/01/07
25228,MI98,Raco,US,MI, ,46.37,-84.74,262,01/01/84,01/01/15
25230,MI99,Chassell,US,MI, ,47.1,-88.55,277,01/01/83,01/01/15
25234,MN01,Cedar Creek,US,MN, ,45.41,-93.21,280,01/01/97,01/01/15
25235,MN05,Fond du Lac,US,MN, ,46.71,-92.51,390,01/01/96,01/01/05
25236,MN08,Hovland,US,MN, ,47.85,-89.96,224,01/01/97,01/01/15
25237,MN16,Marcell Experimental Forest,US,MN, ,47.53,-93.47,431,01/01/78,01/01/15
25474,MN18,Fernberg,US,MN, ,47.95,-91.5,524,01/01/80,01/01/15
25239,MN23,Camp Ripley,US,MN, ,46.25,-94.5,410,01/01/83,01/01/15
25240,MN27,Lamberton,US,MN, ,44.24,-95.3,343,01/01/79,01/01/15
25241,MN28,Grindstone Lake,US,MN, ,46.12,-93,337,01/01/97,01/01/15
25515,MN32,Voyageurs National Park-Sullivan Bay,US,MN, ,48.41,-92.83,429,01/01/00,01/01/15
25238,MN99,Wolf Ridge,US,MN, ,47.39,-91.2,351,01/01/97,01/01/15
25499,MO03,Ashland Wildlife Area,US,MO, ,38.75,-92.2,239,01/01/81,01/01/15
25246,MO05,University Forest,US,MO, ,36.91,-90.32,154,01/01/81,01/01/15
25506,MO43,Tyson Research Center,US,MO, ,38.52,-90.55,174,01/01/01,01/01/08
25247,MO50,Baker Observatory,US,MO, ,37.4,-93.04,415,01/01/86,01/01/88
25242,MS10,Clinton,US,MS, ,32.31,-90.32,86,01/01/84,01/01/15
98715,MS12,Grand Bay NERR,US,MS, ,30.43,-88.43,2,01/01/10,01/01/15
25243,MS14,Meridian,US,MS, ,32.33,-88.75,89,01/01/80,01/01/89
25244,MS19,Newton,US,MS, ,32.33,-89.17,115,01/01/86,01/01/15
25245,MS30,Coffeeville,US,MS, ,34,-89.8,134,01/01/84,01/01/15
25248,MT00,Little Bighorn Battlefield National Monument,US,MT, ,45.57,-107.44,957,01/01/84,01/01/15
25250,MT05,Glacier National Park-Fire Weather Station,US,MT, ,48.51,-114,980,01/01/80,01/01/15
25252,MT07,Clancy,US,MT, ,46.48,-112.06,1448,01/01/84,01/01/15
25254,MT13,Give Out Morgan,US,MT, ,48.49,-105.21,806,01/01/82,01/01/98
25517,MT96,Poplar River,US,MT, ,48.31,-105.1,634,01/01/99,01/01/15
25253,MT97,Lost Trail Pass,US,MT, ,45.69,-113.97,2414,01/01/90,01/01/15
25251,MT98,Havre - Northern Agricultural Research Center,US,MT, ,48.5,-109.8,815,01/01/85,01/01/15
25249,MT99,Glacier National Park-St Mary Ranger Station,US,MT, ,48.74,-113.43,1391,01/01/83,01/01/89
25477,NC03,Lewiston,US,NC, ,36.13,-77.17,22,01/01/78,01/01/15
25505,NC06,Beaufort,US,NC, ,34.88,-76.62,2,01/01/99,01/01/15
25296,NC11,Research Triangle Institute,US,NC, ,35.9,-78.87,99,01/01/80,01/01/82
100876,NC17,University Research Farm,US,NC, ,36.07,-79.73,238,01/01/15,01/01/15
25297,NC25,Coweeta,US,NC, ,35.06,-83.43,686,01/01/78,01/01/15
25530,NC29,Hofmann Forest,US,NC, ,34.92,-77.32,14,01/01/02,01/01/15
25298,NC33,Research Triangle Park,US,NC, ,35.9,-78.86,94,01/01/80,01/01/83
25299,NC34,Piedmont Research Station,US,NC, ,35.7,-80.62,219,01/01/78,01/01/15
25300,NC35,Clinton Crops Research Station,US,NC, ,35.03,-78.28,41,01/01/78,01/01/15
25301,NC36,Jordan Creek,US,NC, ,34.97,-79.53,132,01/01/83,01/01/15
25302,NC41,Finley Farm,US,NC, ,35.73,-78.68,120,01/01/78,01/01/15
25489,NC45,Mt. Mitchell,US,NC, ,35.74,-82.29,1987,01/01/85,01/01/15
25524,ND00,Theodore Roosevelt National Park-Painted Canyon,US,ND, ,46.89,-103.38,841,01/01/01,01/01/15
25303,ND07,Theodore Roosevelt National Park-North Unit Hea...,US,ND, ,47.6,-103.26,611,01/01/81,01/01/00
25304,ND08,Icelandic State Park,US,ND, ,48.78,-97.75,306,01/01/83,01/01/15
25305,ND11,Woodworth,US,ND, ,47.13,-99.24,578,01/01/83,01/01/15
25255,NE15,Mead,US,NE, ,41.15,-96.49,352,01/01/78,01/01/15
25256,NE99,North Platte Agricultural Experiment Station,US,NE, ,41.06,-100.75,919,01/01/85,01/01/15
25260,NH02,Hubbard Brook,US,NH, ,43.94,-71.7,250,01/01/78,01/01/15
25400,NJ00,Edwin B. Forsythe National Wildlife Refuge,US,NJ, ,39.47,-74.43,2,01/01/98,01/01/15
25261,NJ29,Princeton,US,NJ, ,40.35,-74.62,37,01/01/80,01/01/81
98716,NJ39,Cattus Island County Park,US,NJ, ,39.99,-74.13,1,01/01/12,01/01/15
25262,NJ99,Washington Crossing,US,NJ, ,40.31,-74.85,72,01/01/81,01/01/15
25263,NM01,Gila Cliff Dwellings National Monument,US,NM, ,33.22,-108.23,1772,01/01/85,01/01/12
25487,NM07,Bandelier National Monument,US,NM, ,35.78,-106.27,1998,01/01/82,01/01/15
25264,NM08,Mayhill,US,NM, ,32.91,-105.47,2009,01/01/84,01/01/15
25265,NM09,Cuba,US,NM, ,36.04,-106.97,2124,01/01/82,01/01/00
25266,NM12,Capulin Volcano National Monument,US,NM, ,36.78,-103.98,2205,01/01/84,01/01/12
25475,NV00,Red Rock Canyon,US,NV, ,36.14,-115.43,1137,01/01/85,01/01/02
25257,NV01,Saval Ranch,US,NV, ,41.29,-115.85,1872,01/01/84,01/01/97
25258,NV03,Smith Valley,US,NV, ,38.8,-119.26,1501,01/01/85,01/01/15
25259,NV05,Great Basin National Park-Lehman Caves,US,NV, ,39.01,-114.22,2067,01/01/85,01/01/15
94948,NY01,Alfred,US,NY, ,42.23,-77.8,697,01/01/04,01/01/15
98717,NY06,Bronx,US,NY, ,40.87,-73.88,68,01/01/13,01/01/15
25267,NY08,Aurora Research Farm,US,NY, ,42.73,-76.66,249,01/01/79,01/01/15
25268,NY10,Chautauqua,US,NY, ,42.3,-79.4,488,01/01/80,01/01/15
25476,NY12,Knobit,US,NY, ,42.38,-73.5,406,01/01/80,01/01/85
25290,NY20,Huntington Wildlife,US,NY, ,43.97,-74.22,500,01/01/78,01/01/15
25405,NY22,Akwesasne Mohawk-Fort Covington,US,NY, ,44.92,-74.47,66,01/01/99,01/01/15
98718,NY28,Piseco Lake,US,NY, ,43.43,-74.5,519,01/01/13,01/01/15
25284,NY29,Moss Lake,US,NY, ,43.79,-74.85,558,01/01/03,01/01/14
98719,NY43,Rochester,US,NY, ,43.15,-77.55,136,01/01/13,01/01/15
25291,NY51,Stilwell Lake,US,NY, ,41.35,-74.04,186,01/01/79,01/01/84
25293,NY52,Bennett Bridge,US,NY, ,43.53,-75.95,245,01/01/80,01/01/15
98720,NY59,Wanakena,US,NY, ,44.15,-74.9, ,01/01/13,01/01/15
25294,NY65,Jasper,US,NY, ,42.11,-77.54,634,01/01/80,01/01/04
25295,NY68,Biscuit Brook,US,NY, ,41.99,-74.5,634,01/01/83,01/01/15
98721,NY92,Amherst,US,NY, ,42.99,-78.77,183,01/01/13,01/01/15
98722,NY93,Paul Smith's,US,NY, ,44.43,-74.25,498,01/01/13,01/01/15
100877,NY94,Nick's Lake,US,NY, ,43.68,-74.98,525,01/01/15,01/01/15
25289,NY96,Cedar Beach (Southold),US,NY, ,41.05,-72.39,1,01/01/03,01/01/15
25488,NY98,Whiteface Mountain,US,NY, ,44.39,-73.86,610,01/01/84,01/01/15
25292,NY99,West Point,US,NY, ,41.35,-74.05,201,01/01/83,01/01/15
25306,OH09,Oxford,US,OH, ,39.53,-84.72,284,01/01/84,01/01/15
25404,OH15,Lykens,US,OH, ,40.92,-83,303,01/01/99,01/01/10
25307,OH17,Delaware,US,OH, ,40.36,-83.07,285,01/01/78,01/01/15
25308,OH49,Caldwell,US,OH, ,39.79,-81.53,276,01/01/78,01/01/15
25512,OH54,Deer Creek State Park,US,OH, ,39.64,-83.26,267,01/01/99,01/01/15
25309,OH71,Wooster,US,OH, ,40.78,-81.92,308,01/01/78,01/01/15
25310,OK00,Salt Plains National Wildlife Refuge,US,OK, ,36.81,-98.2,345,01/01/83,01/01/15
25521,OK08,Lake Eucha,US,OK, ,36.35,-94.82,243,01/01/00,01/01/04
25311,OK17,Great Plains Apiaries,US,OK, ,34.98,-97.52,331,01/01/83,01/01/15
25490,OK25,Clayton Lake,US,OK, ,34.53,-95.35,349,01/01/83,01/01/86
25312,OK29,Goodwell Research Station,US,OK, ,36.59,-101.62,999,01/01/85,01/01/15
98745,OK99,Stilwell,US,OK, ,35.75,-94.67,299,01/01/07,01/01/09
25313,OR02,Alsea Guard Ranger Station,US,OR, ,44.39,-123.62,104,01/01/79,01/01/07
25398,OR08,Lost Creek Dam,US,OR, ,42.67,-122.68,475,01/01/80,01/01/83
25409,OR09,Silver Lake Ranger Station,US,OR, ,43.12,-121.06,1336,01/01/83,01/01/15
25410,OR10,H. J. Andrews Experimental Forest,US,OR, ,44.21,-122.25,436,01/01/80,01/01/15
25478,OR11,Vines Hill,US,OR, ,43.9,-117.43,904,01/01/80,01/01/93
25495,OR17,Pendleton,US,OR, ,45.69,-118.84,452,01/01/80,01/01/82
25411,OR18,Starkey Experimental Forest,US,OR, ,45.22,-118.51,1253,01/01/84,01/01/15
25396,OR97,Hyslop Farm,US,OR, ,44.63,-123.19,69,01/01/83,01/01/15
25397,OR98,Bull Run,US,OR, ,45.45,-122.15,267,01/01/82,01/01/03
25395,OR99,Schmidt Farm,US,OR, ,44.63,-123.21,69,01/01/79,01/01/83
25508,PA00,Arendtsville,US,PA, ,39.92,-77.31,269,01/01/99,01/01/15
98723,PA02,Crooked Creek Lake,US,PA, ,40.71,-79.51,294,01/01/11,01/01/15
98724,PA13,Allegheny Portage Railroad National Historic Site,US,PA, ,40.46,-78.56,739,01/01/11,01/01/15
25412,PA15,Penn State,US,PA, ,40.79,-77.95,393,01/01/83,01/01/15
25402,PA18,Young Woman's Creek,US,PA, ,41.41,-77.69,273,01/01/99,01/01/15
98725,PA21,Goddard State Park,US,PA, ,41.43,-80.15,385,01/01/11,01/01/15
25413,PA29,Kane Experimental Forest,US,PA, ,41.6,-78.77,618,01/01/78,01/01/15
98726,PA30,Erie,US,PA, ,42.16,-80.11,177,01/01/11,01/01/15
25414,PA42,Leading Ridge,US,PA, ,40.66,-77.94,287,01/01/79,01/01/15
25281,PA47,Millersville,US,PA, ,39.99,-76.39,85,01/01/02,01/01/15
98727,PA52,Little Pine State Park,US,PA, ,41.36,-77.36,228,01/01/11,01/01/15
98728,PA60,Valley Forge,US,PA, ,40.12,-75.88,46,01/01/11,01/01/15
98729,PA71,Little Buffalo State Park,US,PA, ,40.46,-77.17,155,01/01/11,01/01/15
25415,PA72,Milford,US,PA, ,41.33,-74.82,212,01/01/83,01/01/15
98730,PA83,Laurel Hill State Park,US,PA, ,39.99,-79.25,594,01/01/11,01/01/15
98731,PA90,Hills Creek State Park,US,PA, ,41.8,-77.19,476,01/01/11,01/01/15
98732,PA98,Frances Slocum State Park,US,PA, ,41.34,-75.89,370,01/01/11,01/01/15
25416,PR20,El Verde,US,PR, ,18.32,-65.82,380,01/01/85,01/01/15
98733,SC03,Savannah River,US,SC, ,33.24,-81.65,90,01/01/11,01/01/15
25523,SC05,Cape Romain National Wildlife Refuge,US,SC, ,32.94,-79.66, ,01/01/00,01/01/15
25417,SC06,Santee National Wildlife Refuge,US,SC, ,33.54,-80.44,24,01/01/84,01/01/15
25529,SC07,ACE Basin National Estuarine Research Reserve,US,SC, ,32.6,-80.46,1,01/01/02,01/01/07
25528,SC11,North Inlet-Winyah Bay National Estuarine Resea...,US,SC, ,33.35,-79.19,1,01/01/02,01/01/09
25418,SC18,Clemson,US,SC, ,34.62,-82.73,256,01/01/79,01/01/86
25273,SC99,Fort Johnson,US,SC, ,32.75,-79.9,2,01/01/02,01/01/07
25491,SD00,Huron,US,SD, ,44.38,-98.22,390,01/01/80,01/01/83
25280,SD04,Wind Cave National Park-Elk Mountain,US,SD, ,43.55,-103.48,1311,01/01/02,01/01/15
25479,SD08,Cottonwood,US,SD, ,43.95,-101.86,733,01/01/83,01/01/15
25419,SD99,Huron Well Field,US,SD, ,44.35,-98.29,398,01/01/83,01/01/15
