SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
94953,LOND1,Londonderry,US,NH, ,42.86,-71.38,124,08/01/15,03/29/17
62,LOST1,Lostwood,US,ND,380130004,48.64,-102.4,696,08/01/15,03/29/17
98751,LTCC1,Lake Tahoe Community College,US,CA, ,38.92,-119.98,1935,08/01/15,03/29/17
98214,LYEB1,Lye Brook Wilderness,US,VT,500258001,42.96,-72.91,882,08/01/15,03/29/17
9,MACA1,Mammoth Cave NP,US,KY,210619000,37.13,-86.15,235,08/01/15,03/29/17
9,MACA1,Mammoth Cave NP (#2),US,KY,210619000,37.13,-86.15,235,08/01/15,03/29/17
77389,MAKA2,Makah Tribe Site #2,US,WA, ,48.3,-124.62,480,08/01/15,03/29/17
133,MAVI1,Martha's Vineyard,US,MA,250070001,41.33,-70.78,3,08/01/15,03/29/17
125,MEAD1,Meadview,US,AZ,040159000,36.02,-114.07,902,08/01/15,03/29/17
63,MELA1,Medicine Lake,US,MT,300919000,48.49,-104.48,606,08/01/15,03/29/17
63,MELA1,Medicine Lake (#2),US,MT,300919000,48.49,-104.48,606,08/01/15,03/29/17
54,MEVE1,Mesa Verde NP,US,CO,080839000,37.2,-108.49,2172,08/01/15,03/29/17
54,MEVE1,Mesa Verde NP (#2),US,CO,080839000,37.2,-108.49,2172,08/01/15,03/29/17
26,MING1,Mingo,US,MO,292070001,36.97,-90.14,111,08/01/15,03/29/17
85,MOHO1,Mount Hood,US,OR,410050010,45.29,-121.78,1531,08/01/15,03/29/17
134,MOMO1,Mohawk Mt.,US,CT,090050005,41.82,-73.3,522,08/01/15,03/29/17
73,MONT1,Monture,US,MT,300779000,47.12,-113.15,1282,08/01/15,03/29/17
2,MOOS1,Moosehorn NWR,US,ME,230291004,45.13,-67.27,78,08/01/15,03/29/17
78,MORA1,Mount Rainier NP,US,WA,530530014,46.76,-122.12,439,08/01/15,03/29/17
58,MOZI1,Mount Zirkel Wilderness,US,CO,080579000,40.54,-106.68,3243,08/01/15,03/29/17
151,NEBR1,Nebraska NF,US,NE,311719000,41.89,-100.34,883,08/01/15,03/29/17
67,NOAB1,North Absaroka,US,WY,560299002,44.74,-109.38,2483,08/01/15,03/29/17
81,NOCA1,North Cascades,US,WA,530730022,48.73,-121.06,569,08/01/15,03/29/17
161,NOCH1,Northern Cheyenne,US,MT,300870762,45.65,-106.56,1283,08/01/15,03/29/17
100879,NOGA1,Nogales,US,AZ, ,31.34,-110.94,1172,10/27/15,03/29/17
16,OKEF1,Okefenokee NWR,US,GA,130499000,30.74,-82.13,48,08/01/15,03/29/17
83,OLYM1,Olympic,US,WA,530090020,48.01,-122.97,600,08/01/15,03/29/17
123,ORPI1,Organ Pipe,US,AZ,040190005,31.95,-112.8,504,08/01/15,03/29/17
98297,OWVL1,Owens Valley,US,CA, ,37.36,-118.33,1234,08/01/15,03/29/17
41880,PACK1,Pack Monadnock Summit,US,NH, ,42.86,-71.88,695,08/01/15,03/29/17
82,PASA1,Pasayten,US,WA,530470012,48.39,-119.93,1627,08/01/15,03/29/17
41,PEFO1,Petrified Forest NP,US,AZ,040170119,35.08,-109.77,1766,08/01/15,03/29/17
25679,PENO1,Penobscot,US,ME, ,44.95,-68.65,45,08/01/15,03/29/17
166,PHOE1,Phoenix,US,AZ,040139997,33.5,-112.1,342,08/01/15,03/29/17
39352,PHOE5,Phoenix Colocated Sampler (#2),US,AZ, ,33.5,-112.1,342,08/01/15,03/29/17
92,PINN1,Pinnacles NM,US,CA,060690003,36.48,-121.16,302,08/01/15,03/29/17
25539,PITT1,Lawrenceville,US,PA,420030008,40.47,-79.96,268,08/01/15,03/29/17
128,PMRF1,Proctor Maple R. F.,US,VT,500070007,44.53,-72.87,401,08/01/15,03/29/17
128,PMRF1,Proctor Maple R. F. (#2),US,VT,500070007,44.53,-72.87,401,08/01/15,03/29/17
91,PORE1,Point Reyes National Seashore,US,CA,060410002,38.12,-122.91,97,08/01/15,03/29/17
126,PRIS1,Presque Isle,US,ME,230031020,46.7,-68.03,166,08/01/15,03/29/17
165,PUSO1,Puget Sound,US,WA,530330080,47.57,-122.31,98,08/01/15,03/29/17
139,QUCI1,Quaker City,US,OH,391219000,39.94,-81.34,366,08/01/15,03/29/17
132,QURE1,Quabbin Summit,US,MA,250154002,42.3,-72.33,318,08/01/15,12/29/15
122,QUVA1,Queen Valley,US,AZ,040218001,33.29,-111.29,661,08/01/15,12/29/15
94,RAFA1,San Rafael,US,CA,060839000,34.73,-120.01,957,08/01/15,03/29/17
88,REDW1,Redwood NP,US,CA,060150002,41.56,-124.08,244,08/01/15,03/29/17
15,ROMA1,Cape Romain NWR,US,SC,450190046,32.94,-79.66,5,08/01/15,03/29/17
57,ROMO1,Rocky Mountain NP,US,CO,080699001,40.28,-105.55,2760,08/01/15,03/29/17
36,SACR1,Salt Creek,US,NM,350059000,33.46,-104.4,1072,08/01/15,03/29/17
93,SAGA1,San Gabriel,US,CA,060379034,34.3,-118.03,1791,08/01/15,03/29/17
99,SAGO1,San Gorgonio Wilderness,US,CA,060719010,34.19,-116.91,1726,08/01/15,03/29/17
40,SAGU1,Saguaro NM,US,AZ,040190021,32.17,-110.74,941,08/01/15,03/29/17
17,SAMA1,St. Marks,US,FL,121290001,30.09,-84.16,8,08/01/15,03/29/17
17,SAMA1,St. Marks (#2),US,FL,121290001,30.09,-84.16,8,08/01/15,03/29/17
34,SAPE1,San Pedro Parks,US,NM,350399000,36.01,-106.84,2935,08/01/15,03/29/17
121,SAWE1,Saguaro West,US,AZ,040199000,32.25,-111.22,714,08/01/15,03/29/17
70,SAWT1,Sawtooth NF,US,ID,160370002,44.17,-114.93,1990,08/01/15,03/29/17
22,SENE1,Seney,US,MI,261539000,46.29,-85.95,215,08/01/15,03/29/17
98,SEQU1,Sequoia NP,US,CA,061071001,36.49,-118.83,519,08/01/15,03/29/17
6,SHEN1,Shenandoah NP,US,VA,511139000,38.52,-78.43,1079,08/01/15,03/29/17
25544,SHMI1,Shamrock Mine,US,CO,080679000,37.3,-107.48,2351,08/01/15,03/29/17
11,SHRO1,Shining Rock Wilderness,US,NC,370870035,35.39,-82.77,1617,08/01/15,03/29/17
45,SIAN1,Sierra Ancha,US,AZ,040078100,34.09,-110.94,1600,08/01/15,03/29/17
105,SIME1,Simeonof,US,AK,020130002,55.33,-160.51,57,08/01/15,03/29/17
21,SIPS1,Sipsey Wilderness,US,AL,010799000,34.34,-87.34,286,08/01/15,03/29/17
80,SNPA1,Snoqualmie Pass,US,WA,530370004,47.42,-121.43,1049,08/01/15,03/29/17
76,STAR1,Starkey,US,OR,410610010,45.22,-118.51,1259,08/01/15,03/29/17
94971,STIL1,Stilwell,US,OK,400719010,35.75,-94.67,300,08/01/15,03/29/17
71,SULA1,Sula Peak,US,MT,300819000,45.86,-114,1896,08/01/15,03/29/17
14,SWAN1,Swanquarter,US,NC,370959000,35.45,-76.21,-4,08/01/15,03/29/17
14,SWAN1,Swanquarter (#2),US,NC,370959000,35.45,-76.21,-4,08/01/15,03/29/17
47,SYCA1,Sycamore Canyon,US,AZ,040058103,35.14,-111.97,2046,08/01/15,10/30/15
100880,SYCA2,Sycamore Canyon,US,AZ, ,35.16,-111.98,2046,10/24/15,03/29/17
155,TALL1,Tallgrass,US,KS,200170001,38.43,-96.56,390,08/01/15,03/29/17
164,THBA1,Thunder Basin,US,WY,560050123,44.66,-105.29,1195,08/01/15,03/29/17
61,THRO1,Theodore Roosevelt,US,ND,380070002,46.89,-103.38,853,08/01/15,03/29/17
84,THSI1,Three Sisters Wilderness,US,OR,410390070,44.29,-122.04,885,08/01/15,03/29/17
44,TONT1,Tonto NM,US,AZ,040070010,33.65,-111.11,775,08/01/15,03/29/17
112,TRCR1,Trapper Creek,US,AK,021700011,62.32,-150.32,155,08/01/15,03/29/17
104,TRIN1,Trinity,US,CA,061059000,40.79,-122.8,1014,08/01/15,08/16/15
64,ULBE1,UL Bend,US,MT,300279000,47.58,-108.72,891,08/01/15,03/29/17
27,UPBU1,Upper Buffalo Wilderness,US,AR,051019000,35.83,-93.2,723,08/01/15,03/29/17
106,VIIS1,Virgin Islands NP,US,VI,780209000,18.34,-64.8,51,08/01/15,03/29/17
149,VILA1,Viking Lake,US,IA,191370002,40.97,-95.05,371,08/01/15,03/29/17
188,VOYA2,Voyageurs NP #2,US,MN,271379000,48.41,-92.83,429,08/01/15,03/29/17
55,WEMI1,Weminuche Wilderness,US,CO,081119000,37.66,-107.8,2750,08/01/15,03/29/17
37,WHIT1,White Mountain,US,NM,350279000,33.47,-105.53,2064,08/01/15,03/29/17
79,WHPA1,White Pass,US,WA,530410007,46.62,-121.39,1827,08/01/15,03/29/17
35,WHPE1,Wheeler Peak,US,NM,350559000,36.59,-105.45,3366,08/01/15,03/29/17
56,WHRI1,White River NF,US,CO,080979000,39.15,-106.82,3414,08/01/15,03/29/17
60,WICA1,Wind Cave,US,SD,460330132,43.56,-103.48,1296,08/01/15,03/29/17
60,WICA1,Wind Cave (#2),US,SD,460330132,43.56,-103.48,1296,08/01/15,03/29/17
30,WIMO1,Wichita Mountains,US,OK,400319000,34.73,-98.71,509,08/01/15,03/29/17
189,YELL2,Yellowstone NP 2,US,WY,560399000,44.57,-110.4,2425,08/01/15,03/29/17
96,YOSE1,Yosemite NP,US,CA,060430003,37.71,-119.71,1603,08/01/15,03/29/17
96,YOSE1,Yosemite NP (#2),US,CA,060430003,37.71,-119.71,1603,08/01/15,03/29/17
513,ZICA1,Zion Canyon,US,UT,490530130,37.2,-113.15,1215,08/01/15,03/29/17
