SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
98463,IN28,Bloomington,US,IN, ,39.15,-86.61,256,01/01/00,01/19/10
98432,IN34,Indiana Dunes National Lakeshore,US,IN, ,41.63,-87.09,208,01/01/00,01/01/15
98523,KS03,Reserve,US,KS, ,39.98,-95.57,265,01/01/08,01/01/15
98530,KS04,West Mineral,US,KS, ,37.27,-94.94,274,01/01/08,01/01/14
98536,KS05,Coffey County Lake,US,KS, ,38.2,-95.66, ,12/30/08,01/01/15
98524,KS24,Glen Elder State Park,US,KS, ,39.51,-98.34,456,01/01/08,01/01/15
98433,KS32,Lake Scott State Park,US,KS, ,38.67,-100.92,863,01/01/08,01/01/15
98525,KS99,Cimarron National Grassland,US,KS, ,37.13,-101.82,1021,01/01/08,01/01/14
98472,KY10,Mammoth Cave National Park-Houchin Meadow,US,KY, ,37.13,-86.15,236,01/01/02,01/01/15
98393,LA05,Lake Charles,US,LA, ,30.17,-93.17,5,01/01/98,07/06/10
98427,LA10,Chase,US,LA, ,32.1,-91.71,20,01/01/98,07/06/10
98460,LA23,Alexandria,US,LA, ,31.17,-92.4,16,01/01/01,07/13/10
98428,LA28,Hammond,US,LA, ,30.5,-90.38,9,01/01/98,07/13/10
98408,MA01,North Atlantic Coastal Lab,US,MA, ,41.98,-70.02,57,01/01/03,01/01/15
98541,MA99,Amherst,US,MA, ,42.31,-72.54,165,01/01/09,10/27/10
98517,MD00,Smithsonian Environmental Research Center,US,MD, ,38.89,-76.56,20,01/01/06,01/01/15
98491,MD08,Piney Reservoir,US,MD, ,39.71,-79.01,769,01/01/04,01/01/15
98490,MD99,Beltsville,US,MD, ,39.03,-76.82,46,01/01/04,01/01/15
98435,ME00,Caribou,US,ME, ,46.87,-68.01,191,01/01/07,01/01/15
98409,ME02,Bridgton,US,ME, ,44.11,-70.73,222,01/01/97,01/01/15
98465,ME04,Carrabassett Valley,US,ME, ,45.08,-70.21,259,01/01/09,01/01/15
98436,ME09,Greenville Station,US,ME, ,45.49,-69.66,322,01/01/96,01/01/15
98414,ME96,Casco Bay-Wolfeâ€™s Neck Farm,US,ME, ,43.83,-70.06,15,01/01/98,01/01/15
98434,ME98,Acadia National Park-McFarland Hill,US,ME, ,44.38,-68.26,150,01/01/96,01/01/15
98765,MI09,Douglas Lake, , , ,45.56,-84.68,238,12/31/13,01/01/15
98766,MI26,Kellogg Biological Station, , , ,42.41,-85.39,288,01/01/13,01/01/15
98466,MI29,Peshawbestown,US,MI, ,45.03,-85.63,209,01/01/07,04/01/09
98505,MI31,Sterling Heights,US,MI, ,42.6,-83.01,187,01/01/05,10/21/08
98450,MI48,Seney National Wildlife Refuge-Headquarters,US,MI, ,46.29,-85.95,220,01/01/03,01/01/15
98767,MI52,Ann Arbor, , , ,42.42,-83.9,267,12/31/13,01/01/15
98774,MN06,Leech Lake, , , ,47.16,-94.15,1311,01/01/14,01/01/15
98437,MN16,Marcell Experimental Forest,US,MN, ,47.53,-93.47,431,01/01/96,01/01/15
98407,MN18,Fernberg,US,MN, ,47.95,-91.5,524,01/01/96,01/01/15
98468,MN22,Mille Lacs Band of Ojibwe,US,MN, ,46.21,-93.76,384,01/01/02,03/27/07
98438,MN23,Camp Ripley,US,MN, ,46.25,-94.5,410,01/01/96,01/01/15
98439,MN27,Lamberton,US,MN, ,44.24,-95.3,367,01/01/96,01/01/15
98534,MN98,Blaine,US,MN, ,45.14,-93.22,275,01/01/08,01/01/15
98440,MO03,Ashland Wildlife Area,US,MO, ,38.75,-92.2,257,01/01/10,01/01/15
98467,MO46,Mingo National Wildlife Refuge,US,MO, ,36.97,-90.14,105,01/01/02,01/01/15
98543,MS12,Grand Bay NERR,US,MS, ,30.43,-88.43,2,01/01/10,01/01/15
98473,MS22,Oak Grove,US,MS, ,30.98,-88.93,100,01/01/00,01/01/15
98441,MT05,Glacier National Park-Fire Weather Station,US,MT, ,48.51,-114,964,01/01/03,01/01/15
98548,MT95,Badger Peak,US,MT, ,45.63,-106.55,1312,01/01/10,01/01/15
98415,NB02,St. Andrews, ,NB, ,45.08,-67.08,10,01/01/96,12/02/03
98416,NC08,Waccamaw State Park,US,NC, ,34.26,-78.48,10,01/01/96,01/01/15
98777,NC17,University Research Farm, , , ,36.07,-79.73,238,01/01/15,01/01/15
98504,NC26,Candor,US,NC, ,35.26,-79.84,198,01/01/05,01/01/15
98417,NC42,Pettigrew State Park,US,NC, ,35.74,-76.51,2,01/01/96,10/29/13
98484,ND01,Lostwood National Wildlife Refuge,US,ND, ,48.64,-102.4,692,01/01/03,01/20/09
98442,NE15,Mead,US,NE, ,41.15,-96.49,352,01/01/07,01/01/15
98553,NE25,Winnebago,US,NE, ,42.25,-96.47,360,01/01/09,01/01/15
98773,NE98,Santee, , , ,42.83,-97.85,443,01/01/13,01/01/15
98443,NE99,North Platte Agricultural Experiment Station,US,NE, ,41.06,-100.75,919,01/01/08,09/21/10
98498,NF09,Cormak, ,NF, ,49.32,-57.39,172,01/01/00,07/05/10
98546,NF19,Stephenville, ,NF, ,48.56,-58.57,62,01/01/10,01/01/15
98425,NH00,Laconia,US,NH, ,43.5,-71.5, ,01/01/98,09/23/03
98444,NH02,Hubbard Brook,US,NH, ,43.94,-71.7,250,01/01/04,02/01/05
98418,NH05,New Castle,US,NH, ,43.17,-70.87,10,01/01/97,06/25/02
98492,NJ30,New Brunswick,US,NJ, ,40.47,-74.42,21,01/01/06,01/01/15
98419,NM10,Caballo,US,NM, ,33.06,-107.29,1280,01/01/97,12/24/08
98539,NM97,Valles Caldera National Preserve,US,NM, ,35.86,-106.52,2657,01/01/09,07/26/11
98549,NM98,Navajo Lake,US,NM, ,36.81,-107.65,1972,01/01/09,10/02/12
98401,NS01,Kejimkujik National Park, ,NS, ,44.43,-65.21,155,01/01/96,01/01/15
98482,NV02,Lesperance Ranch,US,NV, ,41.5,-117.5,1388,01/01/03,01/01/15
98515,NV98,Reno,US,NV, ,39.51,-119.72,1340,01/01/06,05/27/08
98485,NV99,Gibb's Ranch,US,NV, ,41.57,-115.21,1849,01/01/03,01/01/15
98533,NY06,Bronx,US,NY, ,40.87,-73.88,68,01/01/08,01/01/15
98445,NY20,Huntington Wildlife,US,NY, ,43.97,-74.22,500,01/01/99,01/01/15
98532,NY43,Rochester,US,NY, ,43.15,-77.55,136,01/01/08,01/01/15
98447,NY68,Biscuit Brook,US,NY, ,41.99,-74.5,634,01/01/04,01/01/15
98771,NY96,Cedar Beach-Southold, , , ,41.03,-72.39,1,01/01/13,01/01/15
98446,NY99,West Point,US,NY, ,41.35,-74.05,211,01/01/06,10/19/10
98502,OA02,Puerto A'ngel, ,OA, ,15.65,-96.48,110,01/01/04,10/04/05
98495,OH02,Athens Super Site,US,OH, ,39.31,-82.12,275,12/28/04,01/01/15
98776,OH52,South Bass Island, , , ,41.66,-82.83,0,01/01/14,01/01/15
98511,OK01,McGee Creek,US,OK, ,34.32,-95.89,195,01/01/06,01/01/15
98520,OK04,Lake Murray,US,OK, ,34.1,-97.07,245,01/01/07,01/01/15
98528,OK06,Wichita Mountains NWR,US,OK, ,34.73,-98.71,492,01/01/07,01/01/15
98494,OK15,Newkirk,US,OK, ,36.96,-97.03,349,01/01/05,05/26/09
98538,OK19,Pryor,US,OK, ,36.23,-95.25,188,01/01/09,05/26/09
98552,OK22,Miami,US,OK, ,36.9,-94.76, ,01/01/12,01/01/14
98512,OK31,Copan,US,OK, ,36.91,-95.88,255,01/01/06,01/01/15
98481,OK99,Stilwell,US,OK, ,35.75,-94.67,299,01/01/03,01/01/15
98388,ON03,Dorset Ontario, ,ON, ,45.22,-78.93,320,01/01/97,12/22/98
98499,ON07,Egbert, ,ON, ,44.23,-79.79,196,01/01/00,01/01/15
98497,ON10,Burnt Island, ,ON, ,45.81,-82.95,184,01/01/01,03/25/03
98471,ON11,Point Petre, ,ON, ,43.84,-77.15,78,01/01/01,03/25/03
98544,ON18,Experimental Lakes Area, ,ON, ,49.66,-93.73,432,01/01/09,12/28/10
98540,ON99,Egbert Forest, ,ON, , , , ,01/01/09,08/18/09
98480,OR01,Beaverton,US,OR, ,45.47,-122.82,81,01/01/03,12/28/10
98402,OR10,H. J. Andrews Experimental Forest,US,OR, ,44.21,-122.26,443,01/01/02,12/28/10
98431,PA00,Arendtsville,US,PA, ,39.92,-77.31,269,01/01/00,01/01/15
98420,PA13,Allegheny Portage Railroad National Historic Site,US,PA, ,40.46,-78.56,739,01/01/97,01/01/15
98763,PA18,Young Woman's Creek, , , ,41.41,-77.68,272,01/01/13,01/01/15
98514,PA19,Centralia,US,PA, ,40.8,-76.34,485,01/01/06,06/19/07
98547,PA21,Goddard State Park,US,PA, ,41.42,-80.14,385,01/01/10,01/01/15
98403,PA29,Kane Experimental Forest,US,PA, ,41.6,-78.77,618,01/01/10,01/01/15
98456,PA30,Erie,US,PA, ,42.16,-80.11,177,01/01/00,01/01/15
98448,PA37,Waynesburg,US,PA, ,39.82,-80.28,452,01/01/99,01/01/15
98404,PA42,Leading Ridge,US,PA, ,40.66,-77.94,287,01/01/10,01/01/15
98477,PA47,Millersville,US,PA, ,39.99,-76.39,84,01/01/02,01/01/15
98521,PA52,Little Pine State Park,US,PA, ,41.36,-77.36,228,01/01/07,01/01/15
98455,PA60,Valley Forge,US,PA, ,40.12,-75.88,46,01/01/99,01/01/15
98405,PA72,Milford,US,PA, ,41.33,-74.82,212,01/01/00,01/01/15
98421,PA90,Hills Creek State Park,US,PA, ,41.8,-77.19,476,01/01/97,01/01/15
98392,PQ04,St. Anicet, ,PQ, ,45.2,-74.03,49,01/01/98,08/28/07
98410,PQ05,Mingan, ,PQ, ,50.27,-64.23,11,01/01/98,08/28/07
98545,PQ17,Chapais, ,PQ, ,49.82,-74.98,379,01/01/09,01/01/15
98764,PR20,El Verde, , , ,18.32,-65.82,380,01/01/14,01/01/15
98453,SC03,Savannah River,US,SC, ,33.24,-81.65,90,01/01/01,01/01/15
98452,SC05,Cape Romain National Wildlife Refuge,US,SC, ,32.94,-79.66,1,01/01/04,01/01/15
98506,SC09,Alibi Hunt Club,US,SC, ,33.23,-80.36,16,01/01/05,01/01/09
98422,SC19,Congaree Swamp,US,SC, ,33.81,-80.78,34,01/01/96,01/01/15
98516,SD18,Eagle Butte,US,SD, ,44.99,-101.24,742,01/01/07,01/01/15
98474,SK12,Bratt's Lake BSRN, ,SK, ,50.2,-104.71,593,01/01/01,04/16/13
98761,SK27,Pinehouse, , , ,55.51,-106.72,404,01/01/15,01/01/15
98406,TN11,Great Smoky Mountains National Park-Elkmont,US,TN, ,35.66,-83.59,640,01/01/02,01/01/15
98762,TN12,Great Smoky Mountains National Park-Clingmans Dome, , , ,35.56,-83.5,2015,01/01/15,01/01/15
98394,TX21,Longview,US,TX, ,32.38,-94.71,103,01/01/96,01/01/15
98475,TX50,Fort Worth,US,TX, ,32.69,-97.25,212,01/01/01,05/09/06
98519,UT97,Salt Lake City,US,UT, ,40.71,-111.96,1297,01/01/07,01/01/15
98478,VA08,Culpeper,US,VA, ,38.42,-78.1,163,01/01/02,12/19/06
98396,VA28,Shenandoah National Park-Big Meadows,US,VA, ,38.52,-78.43,1072,01/01/02,01/01/15
98500,VA98,Harcum,US,VA, ,37.53,-76.49,13,01/01/04,12/26/11
98395,VT99,Underhill,US,VT, ,44.53,-72.87,399,01/01/04,01/01/15
98508,WA03,Makah National Fish Hatchery,US,WA, ,48.29,-124.65,6,01/01/07,01/01/15
98391,WA18,Seattle/NOAA,US,WA, ,47.68,-122.26,11,01/01/96,01/01/15
98772,WI07,Horicon Marsh, , , ,43.47,-88.62,287,01/01/14,01/01/15
98423,WI08,Brule River,US,WI, ,46.75,-91.61,207,01/01/96,01/01/15
98397,WI09,Popple River,US,WI, ,45.8,-88.4,421,01/01/96,12/24/13
98503,WI10,Potawatomi,US,WI, ,45.56,-88.81,570,01/01/05,01/01/15
98487,WI22,Milwaukee,US,WI, ,43.08,-87.88,206,01/01/02,12/23/13
98476,WI31,Devil's Lake,US,WI, ,43.44,-89.68,389,01/01/01,01/01/15
98486,WI32,Middle Village,US,WI, ,44.93,-88.75,319,01/01/02,03/30/10
98398,WI36,Trout Lake,US,WI, ,46.05,-89.65,509,01/01/96,01/01/15
98399,WI99,Lake Geneva,US,WI, ,42.58,-88.5,288,01/01/97,01/01/15
98449,WV99,Canaan Valley Institute,US,WV, ,39.06,-79.42,988,01/01/07,11/27/12
98470,WY07,Yellowstone National Park - Yellowstone Lake,US,WY, ,44.57,-110.4,2468,01/01/02,10/13/04
98400,WY08,Yellowstone National Park-Tower Falls,US,WY, ,44.92,-110.42,1912,01/01/04,01/01/15
98554,WY26,Roundtop Mountain,US,WY, ,42.53,-108.72,2534,12/20/11,01/01/15
